trip_id,payment_type,amount,tip
32008,Card,117.84,2.6
32009,Wallet,17.86,22.66
32010,UPI,401.4,0.0
32011,UPI,209.66,37.42
32012,Card,305.64,46.14
32013,UPI,219.36,8.44
32014,Card,278.4,34.8
32015,Wallet,72.24,0.0
32016,Card,43.2,0.0
32017,Wallet,540.0,20.74
32018,Card,321.96,5.6
32019,Wallet,638.88,22.11
32020,Card,372.82,44.56
32021,Wallet,279.24,34.48
32022,UPI,356.4,0.0
32023,Card,81.36,13.78
32024,Card,154.92,16.43
32025,Wallet,99.36,23.69
32026,UPI,241.02,0.0
32027,Card,437.4,34.82
32028,Card,393.66,0.0
32029,Wallet,652.32,0.0
32030,Wallet,372.48,0.0
32031,Wallet,217.8,9.32
32032,UPI,684.24,11.67
32033,UPI,259.92,5.01
32034,Card,50.22,21.05
32035,Card,486.0,2.43
32036,Wallet,560.4,29.61
32037,Wallet,52.85,29.21
32038,Card,407.09,3.52
32039,Card,53.52,28.84
32040,UPI,356.83,42.91
32041,Card,587.76,0.0
32042,UPI,213.84,0.0
32043,Wallet,229.1,0.0
32044,Wallet,87.48,20.84
32045,Card,55.32,8.64
32046,Card,21.06,41.2
32047,UPI,187.92,0.0
32048,UPI,99.12,47.55
32049,Wallet,308.34,0.0
32050,UPI,58.8,1.58
32051,Card,269.76,19.13
32052,Card,105.66,44.32
32053,Wallet,340.02,12.72
32054,Card,196.99,19.48
32055,UPI,102.78,16.04
32056,Card,222.3,41.46
32057,Card,288.36,41.64
32058,Card,198.14,43.19
32059,Card,168.0,24.61
32060,Card,560.4,43.1
32061,UPI,531.0,0.0
32062,Card,389.52,8.38
32063,Wallet,237.72,49.57
32064,UPI,291.48,3.31
32065,UPI,228.78,25.25
32066,UPI,502.8,26.98
32067,Wallet,224.46,22.26
32068,UPI,92.59,36.58
32069,UPI,99.84,0.0
32070,Card,133.8,0.0
32071,Card,366.19,19.56
32072,Wallet,703.44,26.29
32073,Wallet,292.75,26.63
32074,Card,377.71,14.85
32075,UPI,411.7,18.06
32076,Wallet,296.28,46.76
32077,UPI,122.4,38.25
32078,UPI,342.29,14.27
32079,Wallet,289.2,21.49
32080,UPI,23.94,0.0
32081,UPI,100.51,0.0
32082,Wallet,378.72,8.2
32083,UPI,303.66,21.13
32084,UPI,186.96,9.93
32085,Wallet,80.88,0.81
32086,UPI,367.92,24.99
32087,Wallet,272.16,38.21
32088,Card,271.26,45.01
32089,Wallet,254.88,5.2
32090,Card,66.72,28.75
32091,Card,313.2,0.0
32092,Card,103.44,0.0
32093,UPI,324.72,12.27
32094,Card,79.56,0.0
32095,Wallet,125.86,11.11
32096,Wallet,667.44,32.88
32097,Wallet,354.06,23.07
32098,Card,118.51,19.59
32099,Wallet,143.42,13.71
32100,Card,26.28,0.0
32101,Wallet,122.16,10.41
32102,UPI,63.94,0.0
32103,UPI,85.5,24.09
32104,Wallet,162.0,32.99
32105,Card,328.44,25.2
32106,UPI,447.36,0.0
32107,UPI,178.56,27.57
32108,Card,105.84,30.42
32109,Wallet,319.39,4.22
32110,Card,12.12,22.64
32111,UPI,244.2,0.0
32112,Wallet,498.24,45.4
32113,Card,429.3,2.73
32114,Wallet,191.04,24.21
32115,UPI,138.96,33.62
32116,Card,43.78,0.0
32117,Wallet,325.98,16.05
32118,Card,327.12,10.98
32119,Wallet,473.22,14.25
32120,Card,421.06,34.6
32121,Card,155.34,4.73
32122,Card,473.76,33.49
32123,Card,185.04,21.47
32124,UPI,283.86,41.09
32125,Card,163.08,22.63
32126,Card,84.24,0.0
32127,Wallet,31.82,43.55
32128,Card,223.44,0.0
32129,UPI,202.08,48.83
32130,Card,83.81,0.0
32131,Card,219.84,32.33
32132,Wallet,130.32,28.63
32133,Card,328.56,43.19
32134,UPI,39.24,0.0
32135,Card,517.32,0.0
32136,Wallet,179.28,17.37
32137,Card,696.96,0.0
32138,Card,334.56,6.23
32139,Card,437.4,1.1
32140,Card,99.84,0.0
32141,UPI,189.72,30.86
32142,Wallet,217.56,0.0
32143,Card,244.44,6.01
32144,Wallet,357.66,37.99
32145,UPI,197.82,46.79
32146,Wallet,345.02,22.88
32147,UPI,364.5,6.42
32148,Wallet,713.52,42.72
32149,Card,349.56,28.69
32150,Card,51.84,31.19
32151,Card,48.48,9.12
32152,Wallet,199.58,38.19
32153,UPI,483.48,0.0
32154,Wallet,55.68,31.15
32155,UPI,106.2,0.0
32156,Wallet,469.26,32.55
32157,Wallet,108.72,24.91
32158,UPI,255.96,20.08
32159,Card,279.84,0.0
32160,UPI,215.4,49.66
32161,UPI,215.28,39.03
32162,Wallet,40.92,13.26
32163,Card,642.48,47.53
32164,UPI,31.14,4.33
32165,UPI,316.44,48.47
32166,Wallet,328.08,0.0
32167,Card,219.46,0.0
32168,UPI,339.41,3.12
32169,Card,590.88,42.14
32170,UPI,486.72,19.37
32171,Wallet,350.28,46.17
32172,Wallet,54.48,27.36
32173,UPI,627.6,0.0
32174,Wallet,281.52,8.95
32175,UPI,346.44,0.0
32176,Wallet,409.97,4.46
32177,Card,109.26,32.35
32178,Card,104.16,0.0
32179,UPI,85.32,0.0
32180,Card,127.87,32.56
32181,Wallet,143.04,34.78
32182,UPI,143.64,0.0
32183,Card,80.5,9.18
32184,Card,192.78,21.59
32185,Wallet,686.4,19.58
32186,Wallet,321.48,0.0
32187,UPI,423.54,0.0
32188,Wallet,68.76,19.9
32189,UPI,41.4,7.06
32190,Wallet,425.52,0.0
32191,UPI,18.43,4.28
32192,Wallet,312.6,23.75
32193,Card,211.92,7.06
32194,UPI,522.0,16.65
32195,UPI,153.79,26.74
32196,UPI,73.26,0.0
32197,Card,343.32,0.0
32198,Wallet,206.64,1.98
32199,Card,608.64,37.51
32200,Wallet,124.02,41.14
32201,Card,341.76,29.28
32202,Wallet,316.62,3.09
32203,UPI,187.06,21.66
32204,Card,75.6,26.5
32205,Card,232.02,28.06
32206,Card,173.64,0.13
32207,Card,355.68,0.0
32208,UPI,14.28,18.18
32209,UPI,202.32,42.18
32210,Wallet,107.76,0.0
32211,Card,46.26,0.0
32212,Wallet,329.4,40.54
32213,UPI,184.14,31.27
32214,Card,335.88,0.0
32215,Card,196.13,9.21
32216,UPI,65.38,1.0
32217,UPI,262.92,6.93
32218,Wallet,619.68,24.38
32219,Wallet,287.82,35.29
32220,Wallet,373.97,8.52
32221,Card,367.02,0.0
32222,Card,388.94,12.87
32223,Card,397.58,15.64
32224,Wallet,362.88,22.13
32225,Wallet,228.42,13.0
32226,Card,34.56,49.59
32227,Card,356.16,0.0
32228,Card,373.44,8.06
32229,Wallet,38.16,22.33
32230,Card,291.6,8.72
32231,Wallet,44.04,0.0
32232,Card,568.56,40.46
32233,Wallet,536.4,32.94
32234,Wallet,267.66,0.0
32235,Wallet,222.91,15.24
32236,Wallet,183.36,34.35
32237,Wallet,261.36,43.41
32238,UPI,377.28,26.53
32239,UPI,498.78,0.0
32240,UPI,500.4,0.0
32241,Wallet,253.01,19.98
32242,UPI,301.54,16.87
32243,Wallet,141.41,0.0
32244,Wallet,219.36,28.71
32245,UPI,81.36,41.68
32246,Wallet,640.56,30.46
32247,Card,264.96,17.54
32248,Wallet,269.04,13.85
32249,Card,325.8,18.76
32250,UPI,29.81,8.38
32251,Wallet,34.44,36.59
32252,Wallet,419.18,49.76
32253,Wallet,270.96,2.54
32254,Wallet,289.56,33.67
32255,Wallet,335.34,46.82
32256,UPI,318.0,17.48
32257,UPI,214.38,15.76
32258,UPI,324.0,25.81
32259,UPI,367.63,0.0
32260,Wallet,139.44,1.43
32261,UPI,335.52,12.21
32262,Wallet,369.84,35.78
32263,UPI,196.08,38.41
32264,Wallet,223.06,0.0
32265,Wallet,594.72,5.04
32266,Wallet,166.32,33.38
32267,Wallet,411.98,40.14
32268,UPI,190.56,27.66
32269,Wallet,229.32,5.45
32270,Card,134.88,21.69
32271,UPI,66.24,0.8
32272,Card,99.6,43.99
32273,UPI,349.56,38.7
32274,UPI,439.02,27.15
32275,Card,195.6,0.0
32276,UPI,215.16,43.42
32277,UPI,218.4,2.91
32278,UPI,356.26,42.15
32279,Card,99.36,41.4
32280,UPI,485.76,0.0
32281,Card,532.08,39.34
32282,Wallet,280.8,0.0
32283,Wallet,716.4,29.4
32284,Wallet,554.64,39.73
32285,Card,216.36,33.34
32286,UPI,152.93,0.0
32287,Wallet,384.0,0.0
32288,Card,61.68,3.84
32289,Wallet,117.79,37.41
32290,Card,244.56,40.87
32291,Wallet,185.52,0.0
32292,Wallet,289.44,24.08
32293,Card,105.24,35.43
32294,UPI,157.14,45.19
32295,Card,124.38,0.0
32296,UPI,409.39,49.72
32297,Card,301.25,26.39
32298,Card,346.5,34.2
32299,Card,688.8,0.0
32300,Wallet,237.0,27.61
32301,UPI,244.08,20.97
32302,UPI,371.52,0.0
32303,Card,28.26,0.0
32304,Wallet,88.2,0.0
32305,Card,122.4,0.0
32306,Card,166.32,40.28
32307,Card,242.93,0.11
32308,Card,152.06,0.63
32309,Wallet,32.83,6.53
32310,Card,558.96,1.19
32311,Card,177.0,21.19
32312,Wallet,121.2,42.25
32313,UPI,195.6,9.39
32314,UPI,458.1,37.04
32315,Card,94.32,0.0
32316,Card,712.32,5.09
32317,UPI,248.69,0.0
32318,Wallet,86.04,0.0
32319,Card,504.0,47.83
32320,UPI,156.96,9.1
32321,Card,386.1,0.0
32322,Wallet,343.8,4.53
32323,Card,332.82,38.27
32324,Card,131.04,1.56
32325,UPI,148.18,0.0
32326,UPI,693.36,1.56
32327,Wallet,88.32,0.0
32328,Wallet,315.65,41.33
32329,Wallet,403.63,0.0
32330,UPI,210.72,29.24
32331,Wallet,431.14,22.88
32332,Wallet,142.08,0.0
32333,Wallet,114.24,21.99
32334,UPI,333.24,44.83
32335,Card,652.08,28.8
32336,Wallet,160.74,47.62
32337,Wallet,146.52,0.0
32338,UPI,14.04,21.93
32339,Card,285.3,18.38
32340,UPI,619.92,31.24
32341,Wallet,45.36,9.98
32342,UPI,130.86,16.95
32343,Card,20.7,0.0
32344,Card,698.88,42.89
32345,Wallet,147.6,3.95
32346,Wallet,138.12,0.0
32347,Wallet,372.1,35.4
32348,UPI,188.46,0.0
32349,UPI,58.92,0.0
32350,UPI,163.92,14.88
32351,Wallet,233.52,0.0
32352,Wallet,653.76,9.17
32353,Wallet,713.76,0.0
32354,Wallet,296.16,34.94
32355,Wallet,341.64,0.0
32356,Wallet,112.32,19.63
32357,Card,211.25,0.0
32358,UPI,532.8,0.0
32359,Card,204.72,29.59
32360,Wallet,209.16,42.8
32361,Wallet,714.72,45.19
32362,Wallet,513.9,30.83
32363,Wallet,256.8,6.76
32364,Wallet,195.36,14.66
32365,Wallet,104.52,16.07
32366,Wallet,137.4,46.07
32367,UPI,56.16,6.48
32368,Wallet,167.94,43.88
32369,Wallet,290.4,0.0
32370,UPI,162.54,19.38
32371,Wallet,326.64,0.0
32372,Wallet,713.04,0.0
32373,Wallet,119.16,29.92
32374,UPI,37.68,10.73
32375,UPI,84.12,0.0
32376,UPI,412.99,0.36
32377,Card,23.4,28.17
32378,Card,273.42,6.15
32379,UPI,579.36,47.55
32380,UPI,75.89,36.18
32381,Wallet,593.52,0.0
32382,Card,27.0,37.5
32383,Wallet,197.1,30.49
32384,UPI,537.3,45.1
32385,Wallet,123.96,42.7
32386,UPI,73.44,1.68
32387,Card,308.16,0.0
32388,Wallet,205.56,27.73
32389,Card,704.64,44.87
32390,UPI,382.03,2.15
32391,UPI,43.92,0.0
32392,Wallet,36.14,16.43
32393,Card,459.36,35.41
32394,Wallet,290.16,45.76
32395,Card,272.88,15.38
32396,UPI,156.78,0.0
32397,UPI,97.08,18.64
32398,UPI,272.88,36.36
32399,Wallet,73.73,31.39
32400,UPI,154.68,38.55
32401,UPI,200.64,44.29
32402,Wallet,18.96,40.82
32403,UPI,94.68,7.46
32404,Card,330.3,28.28
32405,Card,715.44,31.91
32406,Card,604.32,36.39
32407,UPI,78.0,0.0
32408,UPI,357.84,27.91
32409,Wallet,262.08,25.92
32410,Card,293.76,0.0
32411,UPI,631.44,0.0
32412,Wallet,450.24,3.59
32413,Card,83.52,0.0
32414,Wallet,329.52,27.53
32415,Wallet,642.96,0.0
32416,Card,66.24,49.68
32417,Card,229.86,3.54
32418,Card,140.88,1.28
32419,Card,86.76,0.0
32420,Wallet,158.04,43.29
32421,Wallet,312.48,18.39
32422,Wallet,373.68,22.27
32423,UPI,455.76,0.0
32424,UPI,23.33,36.37
32425,UPI,478.98,21.82
32426,Wallet,694.32,24.49
32427,UPI,322.32,38.67
32428,UPI,339.7,27.52
32429,Card,218.4,4.82
32430,Card,547.44,0.0
32431,UPI,351.0,33.38
32432,Card,329.33,30.21
32433,UPI,383.52,0.0
32434,Card,340.08,0.0
32435,Card,262.32,13.48
32436,Card,222.12,30.01
32437,Card,208.22,14.21
32438,Card,12.36,0.0
32439,UPI,586.32,47.19
32440,Wallet,67.2,0.0
32441,UPI,299.76,45.54
32442,Card,325.15,34.3
32443,Card,513.36,27.68
32444,UPI,128.59,7.99
32445,UPI,385.2,0.44
32446,Wallet,243.5,0.0
32447,UPI,225.0,2.41
32448,Wallet,415.58,9.66
32449,UPI,289.15,6.41
32450,Card,83.28,0.0
32451,UPI,523.92,0.0
32452,UPI,435.36,19.3
32453,Card,111.12,20.96
32454,Wallet,151.92,0.0
32455,UPI,638.88,4.74
32456,UPI,167.33,0.0
32457,UPI,118.37,0.0
32458,Card,137.23,42.24
32459,Wallet,236.28,23.8
32460,Card,155.09,17.69
32461,Wallet,466.08,38.86
32462,Wallet,340.56,49.07
32463,UPI,387.36,0.0
32464,Card,104.69,18.53
32465,UPI,157.44,0.0
32466,Wallet,34.44,24.54
32467,Wallet,399.84,1.91
32468,UPI,379.8,47.05
32469,UPI,180.0,5.34
32470,Wallet,507.42,12.4
32471,Wallet,56.34,22.59
32472,Wallet,339.7,39.54
32473,UPI,352.44,0.0
32474,Wallet,202.86,0.0
32475,UPI,629.28,41.24
32476,Card,138.78,10.06
32477,Card,341.42,0.0
32478,Card,675.6,17.01
32479,Card,336.72,0.0
32480,Card,149.04,0.0
32481,UPI,220.2,38.93
32482,UPI,353.52,39.15
32483,UPI,53.1,11.12
32484,UPI,146.16,44.13
32485,Card,78.84,1.74
32486,UPI,145.08,39.52
32487,Wallet,621.6,28.04
32488,Card,119.81,0.0
32489,Wallet,337.92,20.34
32490,Card,275.4,0.0
32491,Card,305.16,15.63
32492,UPI,285.84,20.25
32493,UPI,287.1,5.79
32494,UPI,696.24,8.06
32495,Card,379.2,37.29
32496,Card,408.96,46.66
32497,Wallet,78.24,23.53
32498,UPI,280.08,40.16
32499,Wallet,380.64,0.0
32500,Wallet,19.98,11.96
32501,Wallet,284.22,27.05
32502,UPI,358.32,40.45
32503,Wallet,124.56,0.0
32504,Wallet,81.0,32.42
32505,Card,272.16,0.0
32506,Wallet,12.96,39.58
32507,Wallet,174.78,0.0
32508,Wallet,567.6,6.92
32509,Wallet,466.74,5.56
32510,Wallet,166.46,0.0
32511,UPI,174.36,31.03
32512,Card,378.36,0.0
32513,Card,26.93,0.0
32514,Wallet,315.6,46.28
32515,UPI,58.32,27.39
32516,Card,447.12,2.48
32517,Wallet,395.57,0.7
32518,Card,538.74,29.01
32519,Card,89.88,0.0
32520,Card,306.58,9.68
32521,Wallet,473.04,21.51
32522,UPI,402.3,0.0
32523,Wallet,489.42,14.06
32524,Wallet,79.2,22.13
32525,Wallet,234.6,0.0
32526,UPI,286.38,47.65
32527,UPI,79.92,0.0
32528,Card,361.3,16.71
32529,Card,333.9,28.5
32530,Card,362.16,1.16
32531,UPI,105.12,3.75
32532,Card,132.34,17.84
32533,Card,177.12,5.24
32534,Card,547.44,32.98
32535,Card,355.14,21.95
32536,UPI,238.08,0.0
32537,Wallet,283.92,42.69
32538,Wallet,243.72,28.85
32539,UPI,355.5,26.06
32540,Wallet,671.76,4.62
32541,Wallet,680.88,0.0
32542,Card,210.82,7.15
32543,Card,322.44,5.07
32544,UPI,270.36,3.47
32545,Card,108.12,8.17
32546,Wallet,533.28,0.0
32547,UPI,236.16,0.0
32548,UPI,193.82,0.0
32549,Card,65.52,0.0
32550,Card,268.08,48.7
32551,Wallet,376.38,46.6
32552,Card,167.9,41.5
32553,UPI,352.66,19.92
32554,UPI,419.76,11.14
32555,Wallet,339.84,38.0
32556,Card,96.0,48.56
32557,Card,672.48,20.05
32558,Card,530.64,16.98
32559,Wallet,273.31,0.0
32560,Card,143.52,0.0
32561,Card,88.74,6.22
32562,Wallet,579.84,0.0
32563,Card,361.68,0.0
32564,Card,57.0,25.69
32565,Card,502.38,0.0
32566,UPI,269.28,24.39
32567,Wallet,97.06,37.25
32568,Wallet,665.04,23.38
32569,Card,149.4,33.86
32570,UPI,351.12,37.01
32571,Wallet,414.0,33.78
32572,Wallet,459.36,16.76
32573,UPI,428.88,11.7
32574,UPI,80.28,1.85
32575,Card,336.96,11.65
32576,UPI,354.96,38.11
32577,UPI,75.6,0.0
32578,Wallet,459.36,1.02
32579,UPI,314.76,40.46
32580,Card,245.52,39.54
32581,Wallet,367.74,12.08
32582,Card,218.7,26.98
32583,Wallet,357.12,22.63
32584,Card,151.68,48.32
32585,UPI,243.18,5.66
32586,UPI,89.28,0.0
32587,Wallet,187.92,20.24
32588,Card,174.0,24.87
32589,Card,505.08,0.0
32590,Wallet,349.06,2.37
32591,UPI,613.44,0.0
32592,Card,172.92,13.67
32593,Wallet,88.38,33.82
32594,Card,391.2,0.0
32595,Card,356.11,17.56
32596,Card,281.16,0.0
32597,UPI,235.87,33.66
32598,Wallet,258.48,48.79
32599,UPI,64.32,0.0
32600,Wallet,263.23,45.84
32601,UPI,311.58,28.44
32602,Wallet,306.86,12.58
32603,Card,85.25,0.0
32604,UPI,95.58,39.65
32605,Card,628.56,47.87
32606,UPI,96.24,43.77
32607,Wallet,19.32,19.44
32608,UPI,287.28,24.36
32609,Card,544.8,32.49
32610,Wallet,143.86,44.76
32611,UPI,69.12,0.0
32612,UPI,256.03,28.41
32613,Wallet,283.39,0.0
32614,Card,166.44,0.0
32615,Card,404.64,42.59
32616,Card,691.2,11.42
32617,Card,95.76,7.1
32618,Wallet,372.82,24.33
32619,Card,436.14,2.69
32620,UPI,195.12,45.74
32621,Wallet,291.84,30.61
32622,UPI,38.88,47.16
32623,Card,155.23,24.06
32624,Card,72.36,16.19
32625,Card,319.08,0.0
32626,Wallet,300.6,39.73
32627,Wallet,413.57,39.86
32628,Card,93.24,0.0
32629,UPI,106.92,39.65
32630,UPI,355.92,38.56
32631,UPI,243.54,29.51
32632,Card,424.56,39.13
32633,Card,137.52,22.07
32634,Card,314.93,47.27
32635,Wallet,291.74,27.45
32636,UPI,166.68,0.0
32637,Wallet,287.46,17.06
32638,Wallet,108.29,42.58
32639,Wallet,702.48,0.0
32640,Card,348.24,13.22
32641,Card,705.84,0.0
32642,Card,85.32,9.94
32643,UPI,243.36,37.86
32644,UPI,105.84,3.63
32645,Card,467.46,30.87
32646,Card,184.32,30.8
32647,Card,148.68,45.42
32648,UPI,177.26,15.08
32649,UPI,665.52,0.0
32650,Card,90.36,12.34
32651,UPI,405.54,49.2
32652,Wallet,325.68,35.93
32653,Card,228.24,11.82
32654,UPI,247.54,0.0
32655,Card,50.52,24.53
32656,Card,264.67,46.85
32657,Card,55.92,45.57
32658,UPI,172.8,21.87
32659,UPI,49.68,17.84
32660,UPI,692.88,8.58
32661,UPI,280.8,30.36
32662,Wallet,397.44,9.23
32663,UPI,533.76,9.84
32664,UPI,134.82,19.41
32665,Wallet,687.36,41.88
32666,Wallet,178.2,17.48
32667,Wallet,410.69,40.53
32668,Card,291.78,42.43
32669,Card,92.88,2.16
32670,Wallet,82.37,38.29
32671,Wallet,137.76,0.0
32672,Card,16.32,46.61
32673,UPI,288.48,39.7
32674,Card,582.96,9.08
32675,Wallet,56.59,0.0
32676,UPI,235.44,0.8
32677,Wallet,364.18,39.95
32678,UPI,176.04,33.65
32679,UPI,104.76,0.0
32680,Card,201.72,26.82
32681,Wallet,256.32,15.64
32682,UPI,361.44,16.95
32683,Card,416.45,0.0
32684,Card,131.9,21.36
32685,Card,501.12,19.67
32686,Wallet,277.08,23.59
32687,UPI,161.04,26.35
32688,UPI,666.0,0.0
32689,Wallet,236.28,0.0
32690,Card,107.28,12.08
32691,Wallet,229.54,44.42
32692,Card,331.92,40.8
32693,Wallet,18.86,39.58
32694,Card,254.7,45.67
32695,Card,459.36,49.99
32696,Wallet,49.56,8.86
32697,Wallet,297.94,6.23
32698,Wallet,154.22,0.0
32699,Wallet,222.48,0.0
32700,UPI,304.56,0.0
32701,Wallet,454.32,8.28
32702,Wallet,51.36,42.82
32703,UPI,414.72,34.21
32704,UPI,256.14,34.65
32705,Card,690.48,5.78
32706,Wallet,498.0,36.35
32707,Wallet,113.28,0.0
32708,UPI,223.08,27.22
32709,Wallet,330.84,8.38
32710,Wallet,357.6,1.31
32711,UPI,146.16,8.15
32712,UPI,229.14,49.06
32713,UPI,275.4,13.64
32714,Card,88.56,27.67
32715,Card,60.96,0.0
32716,Card,513.18,8.31
32717,Wallet,288.58,3.13
32718,Wallet,121.44,12.64
32719,UPI,336.78,43.24
32720,UPI,242.4,14.08
32721,UPI,318.67,0.0
32722,Card,52.56,0.0
32723,UPI,194.04,39.09
32724,Wallet,336.38,33.33
32725,UPI,332.93,35.69
32726,Wallet,366.34,24.77
32727,Card,312.72,17.02
32728,Wallet,81.94,27.67
32729,Wallet,713.52,22.88
32730,Wallet,467.76,30.01
32731,UPI,96.0,22.83
32732,Card,183.36,21.89
32733,Card,212.04,0.0
32734,Card,419.4,47.18
32735,Card,398.88,48.05
32736,UPI,92.02,0.0
32737,UPI,108.0,42.2
32738,Card,216.0,0.0
32739,UPI,12.36,19.59
32740,Wallet,286.85,13.07
32741,Wallet,171.18,0.0
32742,Wallet,397.44,29.51
32743,UPI,59.76,42.08
32744,Wallet,99.36,0.0
32745,Wallet,153.12,36.63
32746,UPI,240.12,38.13
32747,UPI,147.12,11.1
32748,Card,272.16,44.88
32749,Card,87.24,0.0
32750,Card,172.8,35.65
32751,Wallet,522.54,28.97
32752,Wallet,284.88,9.71
32753,Card,242.82,47.78
32754,Wallet,421.2,28.02
32755,Wallet,193.97,32.25
32756,Card,165.6,37.77
32757,Wallet,73.58,0.0
32758,Card,72.72,8.17
32759,Card,157.5,0.0
32760,Card,84.96,0.0
32761,Wallet,464.58,0.0
32762,Wallet,478.98,40.31
32763,UPI,414.24,7.47
32764,Wallet,126.96,0.0
32765,Wallet,76.61,37.46
32766,UPI,39.12,0.0
32767,UPI,708.0,1.69
32768,Wallet,334.62,0.0
32769,Card,15.6,22.52
32770,UPI,76.18,0.0
32771,UPI,111.06,11.95
32772,UPI,166.86,0.0
32773,Wallet,185.76,43.32
32774,UPI,109.58,0.0
32775,UPI,368.35,35.13
32776,Wallet,594.48,0.0
32777,Card,207.07,0.0
32778,UPI,146.52,11.52
32779,UPI,469.8,0.0
32780,Card,48.96,26.79
32781,Card,192.84,42.46
32782,Wallet,396.54,29.01
32783,Wallet,405.54,26.4
32784,UPI,273.06,21.38
32785,UPI,20.4,1.03
32786,Card,86.22,13.07
32787,Wallet,397.2,23.09
32788,Wallet,230.4,30.8
32789,UPI,139.08,20.82
32790,Wallet,73.8,19.55
32791,Card,80.46,7.25
32792,Card,410.94,36.77
32793,Card,287.76,33.86
32794,Wallet,166.56,0.0
32795,Wallet,92.59,0.0
32796,Wallet,447.84,49.07
32797,Card,536.64,42.52
32798,UPI,21.31,3.75
32799,Card,33.12,46.79
32800,Wallet,214.27,43.32
32801,Wallet,200.4,48.69
32802,Wallet,188.21,32.16
32803,Card,165.36,36.28
32804,Card,247.92,13.16
32805,UPI,532.56,0.0
32806,Card,16.27,0.0
32807,UPI,130.46,0.0
32808,Wallet,185.52,12.3
32809,UPI,113.76,31.52
32810,Card,180.0,29.23
32811,UPI,89.04,35.59
32812,Wallet,163.62,24.7
32813,UPI,41.28,43.73
32814,UPI,336.0,0.0
32815,UPI,214.68,0.0
32816,Wallet,311.04,3.18
32817,UPI,272.59,25.75
32818,Card,14.4,0.0
32819,Wallet,402.91,24.53
32820,Card,155.4,33.04
32821,UPI,399.96,11.7
32822,UPI,156.48,23.2
32823,UPI,152.4,0.0
32824,UPI,194.52,29.42
32825,Card,221.94,0.0
32826,UPI,505.8,9.86
32827,UPI,513.18,2.13
32828,Card,466.92,0.0
32829,Wallet,62.04,41.74
32830,Card,140.64,9.47
32831,UPI,533.88,0.0
32832,UPI,216.0,40.18
32833,Card,503.46,29.34
32834,Wallet,519.48,24.27
32835,Card,257.94,0.0
32836,UPI,455.04,16.15
32837,UPI,462.48,0.0
32838,Card,434.4,34.52
32839,Wallet,186.12,0.0
32840,Wallet,382.14,7.68
32841,UPI,38.16,28.21
32842,UPI,120.24,4.49
32843,Wallet,347.94,0.0
32844,UPI,85.68,49.65
32845,Card,198.14,39.27
32846,Card,338.76,16.75
32847,Card,153.72,31.46
32848,Wallet,30.24,43.48
32849,UPI,298.94,46.71
32850,Card,286.8,39.52
32851,Wallet,44.16,18.09
32852,Card,68.4,39.4
32853,Wallet,494.64,0.0
32854,Card,462.0,0.36
32855,Wallet,337.86,8.02
32856,UPI,424.62,21.54
32857,Wallet,236.4,27.69
32858,Card,48.24,1.39
32859,Card,348.24,0.0
32860,Card,292.32,0.0
32861,Card,158.94,35.09
32862,Card,304.38,38.99
32863,Wallet,84.38,31.58
32864,UPI,125.28,10.14
32865,Card,135.6,0.0
32866,UPI,355.68,29.55
32867,UPI,249.24,29.74
32868,Card,434.88,38.17
32869,Card,341.28,0.0
32870,UPI,36.0,25.03
32871,Card,263.81,0.0
32872,Card,271.73,0.0
32873,Card,378.29,22.87
32874,Card,58.18,11.18
32875,Wallet,264.24,27.47
32876,Card,400.56,21.52
32877,Card,282.53,9.12
32878,Card,236.16,21.74
32879,Card,173.52,30.49
32880,UPI,262.8,26.1
32881,Wallet,245.28,14.16
32882,Card,288.0,21.81
32883,Wallet,255.24,20.71
32884,UPI,227.95,35.08
32885,Wallet,268.92,17.47
32886,Wallet,430.27,12.44
32887,Wallet,75.17,11.81
32888,UPI,213.48,47.61
32889,UPI,347.94,0.39
32890,Wallet,359.46,0.0
32891,Wallet,154.51,0.0
32892,Card,363.78,7.75
32893,Card,392.54,0.93
32894,UPI,247.5,36.53
32895,Wallet,471.42,48.51
32896,UPI,26.4,22.3
32897,UPI,100.22,21.25
32898,UPI,445.5,0.0
32899,Card,423.5,0.0
32900,Card,709.2,16.03
32901,Card,682.08,0.0
32902,Wallet,509.76,18.81
32903,Card,70.02,0.0
32904,UPI,239.28,24.99
32905,UPI,19.3,0.0
32906,Wallet,63.79,25.19
32907,Wallet,163.44,0.0
32908,Wallet,159.36,14.09
32909,Wallet,113.76,47.24
32910,Wallet,277.38,21.11
32911,Wallet,462.96,0.0
32912,Card,28.8,14.65
32913,Card,188.88,0.0
32914,Wallet,190.62,1.74
32915,Wallet,57.72,41.65
32916,Card,385.06,3.4
32917,Card,86.64,32.53
32918,Wallet,68.16,0.0
32919,Card,267.6,9.08
32920,Card,681.84,1.33
32921,Card,280.2,37.41
32922,Card,288.0,3.52
32923,Card,55.08,13.6
32924,Card,438.84,5.32
32925,Card,98.4,31.4
32926,UPI,359.76,4.24
32927,Wallet,473.52,22.06
32928,Wallet,267.36,28.46
32929,Wallet,196.32,8.13
32930,Card,340.99,16.4
32931,Wallet,36.43,49.73
32932,Card,114.48,30.57
32933,UPI,66.42,23.03
32934,UPI,631.44,0.0
32935,Card,74.76,0.0
32936,UPI,44.64,45.41
32937,Wallet,269.57,15.35
32938,Card,240.05,0.0
32939,Wallet,133.06,6.15
32940,Card,233.04,24.32
